business_id,categories.0,city,latitude,longitude,name,stars
quBpp-CIt-XWF_4rIsM_jQ,Sports Bars,Peoria,33.5514914,-112.2701358,Beach Club Cantina,4
80KSWrNPjv6DGNbg3sG3MA,Sports Bars,Phoenix,33.554245,-112.10915,Daves On Northern,3.5
PPCuGwbGA7HlhsGh8dbBsA,Buffets,Cleveland,41.5383085371,-81.4937449685,Taj India Palace,3.5
cjN5hZuQvZqvceFgRWxcWQ,Vegan,Toronto,43.7002654,-79.4288735,Loving Hut,3
9V2PyXye8zgPT9Kat5rN2w,Sports Bars,Matthews,35.1332245314,-80.7131516933,Tilted Kilt Pub & Eatery,2.5
StjUke9uj6T6qB4hpyzMMA,Vegan,Toronto,43.6449781,-79.4149962,Fresh,3.5
z42ByZ6dXpW7hkNfJw2HFQ,Sports Bars,Phoenix,33.6399009,-112.0100999,North Star Lounge & Restaurant,2.5
NG3TF5xwiF76S0N8SZ8xuQ,Sports Bars,Montréal,45.5331,-73.606075,Bruno Sport Bar,4.5
L0d7r2zvjIaGCaj8fxJFRA,Vegan,Pittsburgh,40.4459734242,-80.1582661486,Loving Hut,4
sZsJooAzpKqOvDysphkqpQ,Vegan,Las Vegas,36.1721756,-115.1468294,Pop Up Pizza,4
X_EBs3ShGJmehqzfuciEAA,Sports Bars,North Las Vegas,36.2476102,-115.1534549,Scoundrels Pub,3.5
Y5kWrt6NnwPAKCcZlh5IuA,Sports Bars,Etobicoke,43.648177,-79.5293368,Fox & Fiddle Precinct,2.5
94VpeM23Uxo0eFNdEh0zbA,Sports Bars,Las Vegas,36.0113639832,-115.174186707,Lobby Bar,3.5
ZYbQgWImBuf6QzlV1t5NKw,Sports Bars,Richmond Hill,43.8862434,-79.4407174,St. Louis Bar & Grill,2.5
H0nIjiZNBTIwrNf4_DwNLQ,Buffets,Mesa,33.3636300216,-111.876137294,BBQ House,3.5
FW7uAWuXX7YNMHDJyotsgQ,Buffets,Gilbert,33.305135,-111.78697,Peter Piper Pizza,3.5
k57YAz2gkeXgAYij7JIxjw,Sports Bars,Tempe,33.4128996,-111.9611749,Philly's Sports Bar & Grill,3.5
j8yLK5Tzemj3frwdk7SUXA,Sports Bars,Gilbert,33.3364432,-111.8226311,Skip and Jan's Sports Bar,3
Y_WNd6vSY55dti7mJoqvBA,Sports Bars,Charlotte,35.1791109,-80.8899595,Locker Room Sports Bar & Grill,4
nWf4u0Em7BCQl6kr_d_jww,Buffets,Matthews,35.130916,-80.712255,Souper Salad,2.5
Uz77JHl5e6zlGa-71-6_dA,Buffets,Champlain,44.9805877,-73.4606647,China Buffet,2.5
--ujyvoQlwVoBgMYtADiLA,Sports Bars,Pittsburgh,40.323927,-79.9438113,Primanti Bros.,3.5
eZo_WH35_ugK6kqcF0M2Ig,Sports Bars,Cleveland,41.5009949,-81.6997487,Bob Golic's Sports Bar And Grille,2
Wdy7J_EOL2lvDKSscdQ4Pw,Sports Bars,Urbana,40.111959,-88.208652,Black Rock Pizza Co.,4
rCtrRVf2O6nT2Nm_JpJXfA,Buffets,Mississauga,43.6258375,-79.5653794,Muddy Duck Restaurant,3.5
lomynsQfC1dALfxyh-x_iA,Sports Bars,Las Vegas,36.166558114,-115.285441636,Pkwy Tavern,3.5
fH7CzesCvXKE7iOBL8_KzQ,Vegan,Chandler,33.2783449,-111.7908416,Hookmeup Gourmet Sandwiches,3
G6BwYw_0_atLPTzI1uokIA,Sports Bars,Las Vegas,36.1449407,-115.3028257,Nacho Daddy,3.5
BaMQOhwTsid9_D3MOxYduQ,Vegan,Montréal,45.497444,-73.579924,La Panthère Verte,4
VKmGedwOk-16D7OawNg_ng,Buffets,Las Vegas,36.1447569,-115.242249,Buffet Asia,3
c_ZDTkfDlfzLm0a3osk1ow,Buffets,Phoenix,33.640376,-112.111654,Indian Paradise 2,3.5
dfAWV-VltqFxkhlYu3PekA,Buffets,Pleasant Hills,40.3326499,-79.9460512,Yu's Old Town Buffet,3.5
dD6JQo5tCNtOtauaLaT0sg,Sports Bars,Glendale,33.6663937252,-112.201813809,Oggi's,3.5
sm5Sl7z9Kx1yXExrdGuZ7g,Buffets,Pittsburgh,40.4526444,-80.1602414,Cho Buffet,1.5
kzltkVNV7nXJgcL4Wc_9OA,Sports Bars,Surprise,33.6405401581,-112.421991639,Rumors Sports Bar,3.5
dYMhfzyZyklXELmYq_wfKg,Buffets,Las Vegas,36.1199282584,-115.172435045,Flavors The Buffet,3
Lyn5sYu1rfxdmntbaOoZJg,Sports Bars,Pittsburgh,40.4471820836,-80.0211379383,Rivers Casino,3
5z-kd3h50BnaE1Ee8GV5bg,Buffets,Phoenix,33.6268737,-112.0297844,Lim's Chinese Buffet,3
BvrG8XMpTtlJYWhOCbnpaQ,Vegan,Phoenix,33.480771,-112.09158,Mu Shu Asian Grill,4
ZEW2tHdcRuwKZv8oXY4rCA,Vegan,Charlotte,35.1506051,-80.8286331,Living Kitchen,4.5
YM06JQ_xiSPrghs9EMNttg,Sports Bars,Oakville,43.46479,-79.7101023,Sixth Line,4
4P8tx5_STTPOjkB_gejr5Q,Sports Bars,Bradford,44.114236572,-79.5645960405,Village Inn,1.5
MPbzeBX4f98CgK0ih1rLVw,Sports Bars,Pittsburgh,40.4867643947,-79.9268399793,Bulldog Pub,4.5
kDqgPRL75KG4lBxJsYUJlw,Vegan,Pittsburgh,40.4325712791,-79.8936523497,El Burro,3.5
VCYhWAkuxl2Irj_vgnraYw,Buffets,Tempe,33.4502544,-111.9255745,Taj Mahal Indian Cuisine,3.5
UpbTdzW9OoVrnbpHyxnMWg,Buffets,Toronto,43.7060318,-79.3985138,Mandarin Restaurant - Toronto,3.5
UQMQDq8yuxnyQyBIoKhzoQ,Buffets,Cleveland,41.511437,-81.602844,Indian Flame Restaurant,3.5
DitTJbjhzFQK8nDOparlQw,Vegan,Phoenix,33.5266690929,-112.262004815,Livin' Lite Arizona,4
aDGp0NnKuVH3_pOCfZwqsA,Vegan,Toronto,43.649044767,-79.3775595471,Pizzaiolo,3
N5nB7bt89WYvobTGIP1vPA,Vegan,Cleveland,41.5241022,-81.6486168,Empress Taytu Ethiopian Restaurant,4
uiiwoQJRz0QMEsZwS5SsBg,Sports Bars,Newmarket,44.0617316,-79.4826943,Jack Astor's Bar & Grill,3.5
XJbTtaUgBCXZhhWt1_rYqA,Buffets,Chandler,33.351583,-111.842255,Pacific Seafood Buffet,3.5
3ByGQOVgds2YEu6kzl-XEQ,Sports Bars,Phoenix,33.4952976,-112.2360764,Rib Shop,2.5
cWZgqO5H-qYuCz-BjDUB7Q,Sports Bars,Charlotte,35.3101756,-80.7494433,Bad Dog American Pub,2.5
2RCB307uNxQekVQEr4IrKQ,Sports Bars,Las Vegas,36.109588,-115.17254,The Playing Field Lounge,3
JRo3APL5f4-TEkuI-SoDcA,Sports Bars,Phoenix,33.330921838,-111.983517949,Zipps Sports Grill,2.5
cEFnJrDaz7BLO0xOCJlF6A,Buffets,Montréal,45.507439,-73.560607,Jardin De Jade Poon Kai Restaurant,2
5k34OJo3BsEaoyMsW86eZg,Sports Bars,Tempe,33.4243368,-111.9394223,Chronic Cantina,3.5
B7lWxgPmJPJJ7Mz2OL6aAg,Sports Bars,Mesa,33.3636242,-111.8736054,Native Grill & Wings,3
lfdiEgr4xbbn6waskIZj4A,Sports Bars,Cleveland,41.3873549683,-81.763255549,Pounders Bar & Grill,4
C23tFHkw0QTsYTR7KBP5GQ,Vegan,Stuttgart,48.7740254317,9.1449310876,Lässig,4
GWm6Da7qib16APWNXcvmSw,Vegan,Las Vegas,36.1672546478,-115.285847986,Bite Vegan Bakery,4.5
S85ekQU0V1uf03U55Bbp5g,Sports Bars,Brampton,43.7149683,-79.7994883,Tee Jay's Sports Grill,3
c9eUmcKIfgDaF-WUv4ILVw,Sports Bars,Toronto,43.64363,-79.38858,The Pint,3
kCjvO_BZ2_KohSR5eJl2GA,Sports Bars,Las Vegas,36.1045609,-115.2073876,Cozy's Tavern,4
tOL8YMFVyPiXkSYv06AZsQ,Sports Bars,Toronto,43.6687087,-79.3861682,Burgs,2.5
_K2_Yf_ltfhuJ2JGCOs85g,Buffets,Las Vegas,36.1137276,-115.1523206,S7 Buffet,2.5
BaEwrpEQyWDOOuAzu0q6Zw,Buffets,Concord,35.372799,-80.7271223,Ichiban Buffet Sushi & Hibachi,3
wERcL1KznuTgfltSKQt_jg,Sports Bars,Phoenix,33.5230997097,-112.049281852,Zipps Sports Grill,2.5
M9GUGic6bNm3qlECIwCzBw,Vegan,Stuttgart,48.7698653,9.1793505,Super Jami,5
K7lWdNUhCbcnEvI0NhGewg,Buffets,Las Vegas,36.109538,-115.17617,Wicked Spoon,3.5
Xy8R4AnLP3LxwFIYoPfhJg,Sports Bars,Las Vegas,36.0714188287,-115.278783627,PT's Ranch,3.5
GatUelEiMO2tShY16y6Zrg,Sports Bars,Garfield Heights,41.4094736,-81.6169708,Applebee's Neighborhood Grill & Bar,3
GjT8ZitwOVdP2ttJIam-ug,Vegan,Phoenix,33.449498,-112.0744168,Vegan House,4.5
iq50qr2p5d68f2TO3OA9BA,Buffets,Phoenix,33.5959571,-112.0391851,E-san Sab Sab Thai Cuisine,3.5
mfBvrKeDYnwgHgWvmDMNgg,Sports Bars,Toronto,43.7440019,-79.3007845,The Loaded Dog,3
dkrWH6vG9SqzLRzC3rB10A,Sports Bars,Montréal,45.4960173893,-73.570489853,1909 Taverne Moderne,3
IebHMTPzqTISOaEvCYbZIA,Sports Bars,Mississauga,43.5906062,-79.6360765,Tilted Kilt Pub & Eatery,2
8hDnvOEgCkD6kizhPVz8iw,Vegan,Cave Creek,33.833628,-111.938652,Chef Sara's Raw Vegan Academy & Cafe,4
lxpGgLcJAGAlbaC1PnJ0xQ,Sports Bars,Pineville,35.0857058,-80.8789517,Applebee's Neighborhood Grill & Bar,2.5
Y07qIurPKiUJDnTZWxZN2A,Buffets,Las Vegas,36.115137,-115.195433,Bistro Buffet,3
YE1x0KHgcyVc0BNDG861tA,Buffets,Pickering,43.8498943,-79.0706519,Mandarin Restaurant - Pickering,3.5
chZq-ekREv79vqqqOmghzA,Sports Bars,Stuttgart,48.7927454285,9.2281852003,Palm Beach,3
UwIsqUFQBDMNofkTrAP_pw,Buffets,Chandler,33.3048103,-111.9270642,Chennai Fusion Grill,3.5
elj15ZOSk7EvHxy21V_jNw,Vegan,Montréal,45.504067,-73.558527,Invitation V,4
oRy013Ovh_RtEouO-rGX2A,Vegan,Toronto,43.6551156,-79.4000182,Veggie D'Light,4.5
aLJrD7AwySfSvYx9fNvJRg,Buffets,Sun City,33.603332,-112.294278,New China Super Buffet,1.5
PsRvJffbQdaHhK9xHxB06A,Buffets,Las Vegas,36.1461136,-115.1564612,Aztec Inn,3
MUQS2XkrFl8QxCUHgSIzLA,Buffets,Las Vegas,36.0996904,-115.1195912,Dessy B's Steak House,3.5
i_V36U612XnJ5SJAE1OPWw,Vegan,Toronto,43.6633496,-79.4185625,Apiecalypse Now!,4.5
Vq-eRmIwiMgu2qZQquj21w,Sports Bars,Verona,43.001914,-89.5296788,Draft House Bar & Restaurant,3.5
NgvsZvgNdi_qgQHG5p2_ng,Buffets,Avondale,33.451818,-112.340391,Pacific Seafood Super Buffet,2
tN-UYJf-mAbwGQMdFbbjiw,Sports Bars,Toronto,43.6699119,-79.3867623,Burgs,3
lawYwEXAE-Sq2nf6co7aBg,Sports Bars,Ambridge,40.5797271,-80.2210054,Hark's Place,5
U9rNC1lQrKTNO4OfOYJ_6A,Sports Bars,Berea,41.3712756,-81.8678552,The Upper Deck Sports Cafe,3.5
nyLHFPxEoMfzrs3g7hAsVg,Sports Bars,Markham,43.8745675,-79.2570478,Southside Restaurant and Bar,3
1fnaD5AuE6g3XfG8e1zNnQ,Vegan,Toronto,43.7047653,-79.4919518,Mama's Tofu,4.5
AlninJFRoy8h3jwxddJeZQ,Buffets,Fort McDowell,33.58193,-111.6808257,Red Rock Buffet,2.5
9VU91bqavqmmi3gstjemzA,Buffets,Gibsonia,40.6079763,-79.9480111,Great China Buffet & Grill,4.5
_5izyrn1qV0uyec65UsdIA,Sports Bars,Toronto,43.63837,-79.4184338,LOCAL Public Eatery,4
ogVW7IF0oC-YEQA_fdSPLQ,Vegan,Phoenix,33.4587814,-112.0722749,Tediberto's,3.5
hw1g0S9HtNKSH4dJl8-oPw,Buffets,Mesa,33.3905956,-111.7876826,U-Like World Buffet,2
ZKqbygpsDNOacLvoK2T2tQ,Sports Bars,Middleton,43.1407496,-89.5211137,Game Time Sports Bar and Grill,4
9Z_srra9YNfwhyDGxVI_Tg,Buffets,Sun City,33.6000118,-112.2825659,Furr's Buffet,4
VRAsO8JBRJxesILjiOjNAQ,Sports Bars,Las Vegas,36.1032073,-115.2794948,Bootleg Benny's,4
6usQ3JgXOv6x6JN7g8Fv1w,Buffets,Boulder City,36.009963,-114.785082,Hacienda Buffet,2.5
Y9RPOP5Bk3eRIWFNYkEahQ,Vegan,Montréal,45.5166927,-73.5738633,Sophie Sucrée,4.5
pA3ltu4j31uatVu0_Gu1PQ,Buffets,Champaign,40.1431418,-88.2547899,Crazy Buffet,4
rYk9IqQ9uRc22Fg2sxWnIg,Buffets,Fountain Hills,33.5821241,-111.716244,DC Bar & Grill,4
2weQS-RnoOBhb1KsHKyoSQ,Buffets,Las Vegas,36.1268872232,-115.165590048,The Buffet,3.5
V9st1APIh04cP1WUfnvxmA,Sports Bars,Henderson,36.0786771,-114.967027,Chimera Golf Club,3.5
xFCJqbDQu8YbHQoD1mODfg,Buffets,Avondale,33.451818,-112.340391,Four Seasons Buffet,3
JlPRg2JqUww_fShe1QGdYQ,Sports Bars,Edinburgh,55.9340783,-3.2445577,Chessers Inn,3
VXVrYjLRqNpQY-ogN9ztmQ,Vegan,Lakewood,41.485757,-81.815983,Cleveland Vegan,4.5
Ee3bI8VXPU2PGE_vJg3Pqg,Sports Bars,Tempe,33.4078922,-111.9539189,Tailgate Sports Bar & Grill,3.5
eUuKXhloFVHdQsLdodcLbw,Vegan,Las Vegas,36.072381,-115.100413,Parsley Modern Mediterranean,4
zi6PYilrVf3f4b-BUhWgdQ,Buffets,Fitchburg,43.0252681,-89.4139259,Yes Buffet,2
WGTMT5He7vSEgUebaK6GVQ,Vegan,Montréal,45.5212201,-73.5623253,Spirite Lounge,4.5
Slpd4sRuICx1cy2Etb-7ig,Buffets,Glendale,33.6379008,-112.1674758,Hibachi Grill & Supreme Buffet,2.5
Jevr21XEkatzB8PzKXGVPA,Buffets,Lasalle,45.432696,-73.6341246,Buffet Chinois Mandarin,3.5
pPQnqbEETYTo3hKT4_4HDg,Buffets,Medina,41.1698995068,-81.8600339442,Royal Buffet & Grille,2.5
QJfnq_F3qb3raMCZa48_3A,Sports Bars,Tempe,33.4128996,-111.9611749,Hail Mary's On Priest,3
XqPMOwrJ0xjphyNQYcoPLg,Vegan,Toronto,43.6518251,-79.4033426,Buddha's Vegetarian Foods,4
XGteHUmQZNLDKqnZkVBqZQ,Vegan,Mississauga,43.6577115,-79.6394732,Veggie Paradise,4.5
hjDCsuzS_yU60FFffqpt-w,Buffets,Phoenix,33.57791,-112.1190062,Hibachi Grill & Supreme Buffet,2.5
8cPMjIwTnrVm3F2wLGiZag,Vegan,Montréal,45.5055629,-73.555343,Café Veritas,4
pTvL6Upfp91J1ryrCZpzgg,Buffets,Madison,43.0548686,-89.3968494,Jade Garden,3
jw16yMOp1f3rryUMeQL48Q,Vegan,Toronto,43.7238092,-79.4162808,Da Venezia Gourmet Pizza,4
16gKsvCihzW4-IoxMide3A,Vegan,Toronto,43.6600320074,-79.4174679509,The Bickford Flexitarian,4
5V9i2FuhQ3o8ynYwbubmQg,Sports Bars,Charlotte,35.2202707977,-80.9470832348,Uptown Bar &  Lounge,2.5
Vu2C9npNSaHLYM7lvkKJJQ,Sports Bars,Toronto,43.6892420388,-79.5844583052,Jack Astor's Bar & Grill,3.5
WP02YOmOLNAyb54Qt2zARQ,Sports Bars,Willoughby,41.6477314,-81.3868743,Bumpers Bar & Grill,3.5
udGrKu1eJ_Qdd6O1PeUrmg,Sports Bars,Las Vegas,36.2160084,-115.2426839,PT's,3
pgK0mBQLth1C3DubvmWH3w,Sports Bars,Pittsburgh,40.43709,-79.922803,Silky's Sports Bar & Grill,3.5
kKCwp86xU9XKRnAALQDhrw,Vegan,Urbana,40.106704,-88.225188,The Red Herring Vegetarian Restaurant,4.5
d_Wm9CpzIo_0T-XLfq1UcA,Sports Bars,Champaign,40.1111448,-88.2391289,The Hub,3.5
uSANDilamc1QSiCinFSKYw,Buffets,Madison,43.057758331,-89.5138889074,World Buffet,3
ACipqGe2moRp4MwANsxw-A,Sports Bars,Charlotte,35.2911356,-80.735185,Picasso's Sports Cafe,3.5
fY8L-7jxFhwp8z6onq7XmA,Sports Bars,Chesterland,41.5217669,-81.338848,Buckstop Bar & Grille,4
nDtHvnjD2tkbTUyLKXSE3Q,Sports Bars,Glendale,33.579136,-112.151927,Stingers Sports Bar,3
6QjNLbwVBSsRlPD24hL5Ww,Sports Bars,Mesa,33.4159,-111.793652,Stacy's Smoke House BBQ,3
jk_zmdPaU0C-3ICT0GDzIQ,Vegan,Montréal,45.5039621,-73.5723398,Falafel Avenue,4.5
nl_gkvVXtsIlhGE0sP0qFw,Buffets,Tempe,33.3481953214,-111.96524565,Crazy Buffet,2.5
GZw7RqzN-ZPwTL0mQcC4uw,Sports Bars,Pittsburgh,40.544234,-80.030422,Knuckleheads Bar,4
nmHFrf9J7DiRDQriGPQEXw,Sports Bars,Tempe,33.3774105,-111.9401151,The Woodshed,3.5
LvNQkpggm72kJUTzO0juWQ,Vegan,Las Vegas,36.0600377576,-115.278234801,The Protein Source,4
z0NImASe6DNDREiIt8NF-Q,Sports Bars,Mesa,33.3878164326,-111.786679197,Native Grill & Wings,2.5
3wJ4kJsJhayyfJ30HsS04g,Buffets,Chandler,33.3350307,-111.877439,Matka Indian Cuisine,3
eJYvivWUp4Hdc9Tc8SaZPA,Vegan,Madison,43.0748002,-89.3952993,Buraka Restaurant,4
ZL0TTcdLwL4tj9rzAnj6ZQ,Vegan,Toronto,43.678381,-79.346957,Pulp Kitchen,2.5
Ou8pYS24azDWG0ru_vUcqg,Buffets,Las Vegas,36.1162194,-115.1745719,Lago Buffet,2.5
ujHiaprwCQ5ewziu0Vi9rw,Buffets,Las Vegas,36.11322,-115.17689,The Buffet at Bellagio,3.5
0NgePUfXd2TG0kWgsQRq0A,Buffets,Tempe,33.3496395266,-111.949183578,YC's Mongolian Grill,4
uU1VdmqO6UTCiRgbhQrbsg,Vegan,Montréal,45.5182854,-73.5712009,Nil Bleu,4
ynlfZ7_8rNjT0w5TNAMimA,Buffets,Chandler,33.3476332,-111.8606228,King Buffet,2.5
ErHMVkPstNyefb3ZU_z1Cw,Vegan,Phoenix,33.479992,-112.076718,zpizza,3.5
FwSiazvHT_BuGYGz5dMt0w,Buffets,Mesa,33.3881313,-111.8538436,Zuni Grill,4
u7E9Qa6CcqbvOy1eTYtc7w,Vegan,Toronto,43.6414118932,-79.3777328454,Kupfert & Kim,3
-YWr1wm_NaAlgEf9TZzsMQ,Buffets,Las Vegas,36.152620400000004,-115.207511,Jumbo Super Buffet,2
StzNuzqg25fLRWIzvpwaJA,Sports Bars,Phoenix,33.5027148538,-112.064611763,Phx Sports Grill,5
kY1ojmCX5HIiCM9CFKpklw,Vegan,Avondale,33.4334649,-112.3278161,Mi Vegana Madre,5
CsSpPV3haN5fXiqLNN-RlQ,Vegan,Montréal,45.5236727,-73.5818623,Café Venosa,4
nWSPZ4ZoOFI0Vlzl-f7duw,Sports Bars,Richmond Hill,43.8904255181,-79.4397313893,Tailgate Taphouse,4.5
7EZ4Eu7YJ1ltRCC5jXFJrQ,Buffets,Las Vegas,36.124829,-115.171991,The Buffet At TI,2.5
psGo0e_HYSQrytkPFVE6Ng,Sports Bars,Chandler,33.334536,-111.846555,The Reef,3
lPSi3I0sN1QjJhncZucBtA,Sports Bars,Chateauguay,45.3617736,-73.746622,Ye Olde Orchard Pub & Grill,3.5
4S9GptaPGzoyAkSCL7tjOw,Sports Bars,Böblingen,48.6860256,9.0165826,EhrBar,4.5
1o03kXj4zA-_SvN1HfqNyg,Vegan,Litchfield Park,33.5097792,-112.3393487,Loving Hut Vegan Cuisine,4.5
8V1a1VW3L_xc6ZrjOfZBEg,Sports Bars,Concord,35.416913,-80.676471,Buffalo Wild Wings,3
Nk88s1VuIfl3O9SFZnonCg,Vegan,Las Vegas,36.0679611785,-115.178036402,Nēche Restaurant & Ultra Lounge,3
lk-UF5MrrRt-nKCN7et60A,Buffets,Phoenix,33.390943,-112.074797,Peter Piper Pizza,2.5
q3TNTTKnZfJ6CSJAoMgiMw,Sports Bars,Scottsdale,33.6762908,-111.9231242,Grayhawk Beer Co,3.5
aRfbdokghfAtpvos_GBk2Q,Buffets,Mesa,33.3800389,-111.8070834,Crazy Buffet,3
yB3v-Ad3ILCdw8Wpe4h3WQ,Sports Bars,Glendale,33.5823067,-112.1688451,Kirks Korner,4
RiPhiTDvmhqlF9BYWv8mtA,Buffets,Edinburgh,55.9471939,-3.1854832,Red Fort,4
aEs7Qle2Ah49dwaf3QNU1w,Sports Bars,Phoenix,33.4737513072,-111.986316621,Dirty Drummer,4
-01XupAWZEXbdNbxNg5mEg,Sports Bars,Scottsdale,33.6392052827,-111.881924769,18 Degrees Neighborhood Grill,3
m3tNor-GTl-aAST5AmEqYA,Buffets,Phoenix,33.4662093811,-112.218629402,Lin's Grand Buffet,2.5
VFGptZijOhBaLoSPzw3guw,Vegan,Toronto,43.6433413771,-79.4235370849,Hello 123,2.5
Pube7dRYQoptIn0OA0GpdQ,Sports Bars,Toronto,43.6500732,-79.3748906,St. Louis Bar & Grill,3.5
qdowgW3twwdqwZCx-IETLQ,Sports Bars,Stuttgart,48.7724,9.16523,Carambolage,2.5
GqWBT6OcQ9FXTyQ3eegpZg,Vegan,Phoenix,33.5095,-112.063826,That's a Wrap,4
Q9is4jcGh5FT_1sAKilu6g,Vegan,Phoenix,33.4801566146,-111.993708911,Jewel's Bakery and Cafe,4
IMLC177opWHCmgdUIYYjaw,Sports Bars,Ajax,43.831413,-79.031848,Top Shelf Bar & Grill,1.5
Eob0L5ShC4ySVNPn_UeUKw,Sports Bars,Cleveland,41.4516361,-81.8085141,West Park Village Tavern,3.5
AZ_iSVHQdBiCTnMolLTg3Q,Buffets,Pittsburgh,40.4586356,-79.9174452,China Buffet,2
yLVW9xxnX8se7IFCDppdkw,Sports Bars,Montréal,45.509833,-73.5525347,Café de' Mercanti,5
un0IeQuLvXoftV9IQ_V5Nw,Buffets,Markham,43.8561002,-79.3370188,Kings Kitchen Buffet,1
gypAbV45wzZ8qP_LmW443A,Buffets,Parma,41.4061513,-81.6971897,Hometown Buffet,2
bjzFOyHG4Ux1CPCIk-b_5A,Sports Bars,Charlotte,35.247284,-80.805606,NoDa 101,4
4l737P4y2TD-FflyTNrDyQ,Sports Bars,Chandler,33.3359145373,-111.859159917,Gallagher's,3
W4CG8pZC9d9PjysCrzUOug,Vegan,Madison,43.0753917,-89.3989853,Dandelion Food Cart,5
bXHbLuxyBZemyB0j7GJbTA,Sports Bars,Champaign,40.112114,-88.241292,Boneyard Bar & Bbq,4
ZmSxCLxpWlACXZuXzmQI_A,Sports Bars,Parma,41.38245,-81.7398674,Johnny Malloy's Sports Pub,2
5FIOXmUE3qMviX9GafGH-Q,Vegan,Tempe,33.453786902,-111.927165985,Green New American Vegetarian,4.5
wDRdIF_5IL6iCao-G8hVHQ,Sports Bars,Toronto,43.6852919679,-79.3155437708,The Groove Bar & Grill,4
U7rDYiB8jyjtb0qYPRIWaw,Buffets,Mesa,33.3903866,-111.6819183,Souper Salad,2.5
qS6J-sxyrP45d-8LbIhWKg,Sports Bars,Las Vegas,36.1816339821,-115.099468609,El Rincon de Los Remedios,3.5
muD5-YKII_qOTRpbRWuOHA,Sports Bars,Las Vegas,36.114831631,-115.206738078,PT's,3.5
Gda4SfsyvOKC0cZkXEjTzg,Buffets,Phoenix,33.4944809,-112.1736724,Chinese Gourmet Buffet,2
ToWf7vv3RBbDkz1RARzujQ,Sports Bars,Strongsville,41.3218384,-81.8583296,Slim and Chubby's,3.5
FEDJzSlA34EJ8ypqMWgVew,Sports Bars,Cornelius,35.4808386,-80.8784689,Mac's Speed Shop,3.5
DHJiH3C7qQyzY_I3VwD-Qw,Buffets,Tempe,33.3931044,-111.9149789,Sweet Tomatoes Field Kitchen,2.5
IDrozLCx_dQ2UWjY9VAHUA,Vegan,Montréal,45.487707,-73.5864223,Green Café,3.5
sE05glLpll9KPv3dcO79GQ,Buffets,Las Vegas,36.1710681,-115.1431353,Paradise Buffet & Cafe Restaurant,2.5
j0nu1XeKHSHUhtSwxPseuA,Vegan,Woodmere,41.4623487,-81.4744736,Vegan Sweet Tooth,4.5
O45cN_WzbJfO5JhF4nPZvA,Sports Bars,Phoenix,33.4354656,-112.0071714,All Stars Sports Bar,2
R1jJQi2yR44D_2ileqr8kA,Vegan,Charlotte,35.2090265771,-80.8611555105,Living Kitchen,4.5
NRb1eKJWHYnwzZ3eWEWOkg,Buffets,Chandler,33.220295,-111.867508,Suns Buffet,3.5
dg4EMyM1feTEWfLPSbunrg,Buffets,Chandler,33.3048389,-111.9490143,Taj Indian Cuisine & Banquet Hall,3
iB9By3dVS6BydSUiDHxLyw,Sports Bars,Phoenix,33.5054706,-112.0370088,Half Moon Sports Grill,3
frnkDjjlTLdUqwTcBbLUEA,Buffets,Richmond Hill,43.8455679,-79.3810254,Crave,2.5
74wRr6PP6lbaL1YzUcYGAA,Buffets,Pittsburgh,40.4408628,-79.9581821,Golden Palace Buffet,3
mGjyaCZUVvFhO8nolbDdnQ,Buffets,Las Vegas,36.1142773,-115.1709763,Big Kitchen Buffet,3
nCwAk9FHldJzop3N88SdaA,Sports Bars,Henderson,36.0128199,-114.99373,PT's,3
wM8QNs7uSyDqMJKjBYFPCQ,Buffets,Mascouche,45.7306442686,-73.6743764798,Buffet Des Continents,3.5
MTQot6uazWb2SV3WABa20Q,Sports Bars,Cleveland,41.4977732702,-81.6935171559,Lincoln Tap House,3
Wg91oE233AzNieNryRJYYg,Sports Bars,Las Vegas,36.1293298,-115.1362782,Applebee's Neighborhood Grill & Bar,3
p3JG2He3UptGY0eqc2YX8g,Sports Bars,Phoenix,33.4800325,-112.0283324,Wild Game Grill,4.5
EGJb8zZPlAfRzj9rg2KwqQ,Buffets,Eastlake,41.64197,-81.449399,China Buffet,3
l6ChWz5fwhkvuEmThuFl5w,Vegan,Madison,43.0819293,-89.36579,Mother Fool's Coffeehouse,3.5
JME1sO6i5sOu-Dw_I_PD8Q,Sports Bars,Phoenix,33.4462892,-112.0686882,Sliders American Grill,2
azy4-i93S7S7uN3pYGMddw,Sports Bars,Scottsdale,33.478946,-111.9105257,Prankster's Too,3.5
kNcgxuKZNekiCmXoVkJT7w,Sports Bars,Ajax,43.8296376,-79.0312725,The Black Bear Pub & Grill,4
t0T_4MM4EUHbCzBTF11FHA,Vegan,Lakewood,41.477192,-81.774351,Thai Kitchen,4
J7duBvni2oJVVGQxX0fJ0Q,Buffets,Phoenix,33.5511368,-112.0565797,Happy Buffet,3.5
3BGzRYh6GQbZz3LGAGb-sQ,Sports Bars,Phoenix,33.3788938,-112.0109661,Gallagher's,2.5
rwLm3556i3xw2n3ND0cpdg,Vegan,Montréal,45.4948656,-73.6374224,Thanjai,4
4xfYFf__ushFQKncEdSZ0g,Sports Bars,Mesa,33.3772725,-111.859089,Applebee's Neighborhood Grill & Bar,3
3dK3PIfmu09FFGi21QYPaA,Sports Bars,Charlotte,35.101934,-80.991177,Hickory Tavern,3
